SetPt[mA]  I_m[mA] theta_l[deg]  theta_c[deg]  T_acc[N.m]  acc_hum[rad/s2]  acc_exo[rad/s2]  vel_hum[rad/s]  vel_exo[rad/s]  vel_motor[rad/s]
6200.636      0   -36.914  -40.894  684.147  7.361  9.016  0.000  0.000  355.955
6200.636      0   -36.914  -40.894  684.147  7.361  9.016  0.000  0.000  355.955
6672.942     -2   -35.859  -39.891  705.982  7.450  9.095  0.000  0.000  359.331
6672.942     -2   -35.859  -39.891  705.982  7.450  9.095  0.000  0.000  359.331
7072.688    -10   -34.805  -38.845  704.123  7.394  9.095  0.000  0.000  358.763
7072.688    -10   -34.805  -38.845  704.123  7.394  9.095  0.000  0.000  358.763
7369.377      8   -33.926  -37.800  691.455  7.265  8.851  0.000  0.000  355.390
7369.377      8   -33.926  -37.800  691.455  7.265  8.851  0.000  0.000  355.390
7465.715      4   -32.871  -36.717  631.571  6.832  8.549  0.000  0.000  349.737
7465.715      4   -32.871  -36.717  631.571  6.832  8.549  0.000  0.000  349.737
7546.490     17   -31.816  -35.712  631.173  6.506  7.310  0.000  0.000  341.824
7546.490     17   -31.816  -35.712  631.173  6.506  7.310  0.000  0.000  341.824
7546.490     17   -31.816  -35.712  631.173  6.506  7.310  0.000  0.000  341.824
7783.482     39   -30.762  -34.666  701.892  6.080  4.858  0.000  0.000  340.816
7783.482     39   -30.762  -34.666  701.892  6.080  4.858  0.000  0.000  340.816
7108.835     -6   -29.355  -33.084  349.871  3.303  4.232  0.000  0.000  348.497
5109.802      8   -28.477  -32.049  -244.874  -0.309  3.912  0.000  0.000  356.030
4609.400     81   -23.730  -26.991  218.062  2.948  1.980  0.000  0.000  416.037
4511.754     94   -23.027  -26.300  352.239  2.200  0.451  0.000  0.000  468.751
3712.513     95   -22.324  -25.591  63.182  -0.589  -0.517  0.000  0.000  500.305
2464.625     95   -22.324  -25.591  -186.129  -1.788  -1.156  0.000  0.000  498.016
1132.702     93   -21.621  -24.885  -327.089  -2.149  -1.515  0.000  0.000  477.735
94.034     88   -20.918  -24.179  -319.141  -1.927  -1.540  0.000  0.000  449.512
-9.819     88   -20.918  -24.179  -24.304  -0.381  -1.441  0.000  0.000  408.232
-9.819     88   -20.918  -24.179  -24.304  -0.381  -1.441  0.000  0.000  408.232
586.158     99   -19.687  -22.764  253.219  0.449  -1.619  0.000  0.000  369.508
586.158     99   -19.687  -22.764  253.219  0.449  -1.619  0.000  0.000  369.508
968.293     46   -19.160  -22.089  212.592  -0.028  -1.683  0.000  0.000  320.085
968.293     46   -19.160  -22.089  212.592  -0.028  -1.683  0.000  0.000  320.085
631.065    392   -18.633  -21.404  -50.855  -0.799  -1.775  0.000  0.000  263.547
631.065    392   -18.633  -21.404  -50.855  -0.799  -1.775  0.000  0.000  263.547
-13.832    597   -17.930  -20.416  -198.380  -1.125  -1.581  0.000  0.000  205.681
-13.832    597   -17.930  -20.416  -198.380  -1.125  -1.581  0.000  0.000  205.681
-536.166    662   -17.227  -19.499  -187.022  -1.042  -1.072  0.000  0.000  213.187
-536.166    662   -17.227  -19.499  -187.022  -1.042  -1.072  0.000  0.000  213.187
-743.118     98   -16.699  -18.621  -81.501  -0.646  -0.323  0.000  0.000  239.484
-743.118     98   -16.699  -18.621  -81.501  -0.646  -0.323  0.000  0.000  239.484
-719.588   -401   -15.996  -17.865  8.829  -0.215  0.604  0.000  0.000  265.910
-719.588   -401   -15.996  -17.865  8.829  -0.215  0.604  0.000  0.000  265.910
-724.998   -641   -15.469  -17.269  5.443  0.078  1.427  0.000  0.000  270.594
-724.998   -641   -15.469  -17.269  5.443  0.078  1.427  0.000  0.000  270.594
-811.854   -634   -14.941  -16.849  -31.553  0.303  1.340  0.000  0.000  260.596
-1033.883   -658   -14.590  -16.591  -104.525  0.285  1.840  0.000  0.000  243.591
-1097.658   -722   -14.414  -16.503  -73.557  0.415  1.767  0.000  0.000  215.355
-1097.658   -722   -14.414  -16.503  -73.557  0.415  1.767  0.000  0.000  215.355
-913.179   -916   -14.238  -16.487  4.185  0.547  1.581  0.000  0.000  193.687
-913.179   -916   -14.238  -16.487  4.185  0.547  1.581  0.000  0.000  193.687
-913.179   -916   -14.238  -16.487  4.185  0.547  1.581  0.000  0.000  193.687
-649.020  -1030   -14.062  -16.517  29.342  0.295  0.972  0.000  0.000  166.206
-649.020  -1030   -14.062  -16.517  29.342  0.295  0.972  0.000  0.000  166.206
-396.181   -876   -14.238  -16.696  25.728  0.001  -0.028  0.000  0.000  124.642
-396.181   -876   -14.238  -16.696  25.728  0.001  -0.028  0.000  0.000  124.642
-283.155   -659   -14.238  -16.891  -31.326  -0.459  -0.792  0.000  0.000  80.242
-283.155   -659   -14.238  -16.891  -31.326  -0.459  -0.792  0.000  0.000  80.242
-220.510   -403   -14.414  -17.130  -57.755  -0.677  -1.386  0.000  0.000  38.799
-220.510   -403   -14.414  -17.130  -57.755  -0.677  -1.386  0.000  0.000  38.799
42.912   -282   -14.590  -17.397  22.958  -0.293  -1.750  0.000  0.000  5.404
42.912   -282   -14.590  -17.397  22.958  -0.293  -1.750  0.000  0.000  5.404
497.047   -223   -14.941  -17.682  124.216  0.086  -1.913  0.000  0.000  -20.383
497.047   -223   -14.941  -17.682  124.216  0.086  -1.913  0.000  0.000  -20.383
997.843      8   -15.117  -17.963  184.176  0.279  -2.000  0.000  0.000  -40.446
997.843      8   -15.117  -17.963  184.176  0.279  -2.000  0.000  0.000  -40.446
1372.225    422   -15.469  -18.214  181.085  0.312  -2.078  0.000  0.000  -56.490
1372.225    422   -15.469  -18.214  181.085  0.312  -2.078  0.000  0.000  -56.490
1589.324    903   -15.645  -18.390  155.048  0.281  -2.219  0.000  0.000  -68.922
1589.324    903   -15.645  -18.390  155.048  0.281  -2.219  0.000  0.000  -68.922
1666.257   1275   -15.645  -18.456  122.528  0.101  -2.378  0.000  0.000  -74.679
1666.257   1275   -15.645  -18.456  122.528  0.101  -2.378  0.000  0.000  -74.679
1630.741   1502   -15.645  -18.395  91.297  -0.204  -2.539  0.000  0.000  -71.662
1630.741   1502   -15.645  -18.395  91.297  -0.204  -2.539  0.000  0.000  -71.662
1630.741   1502   -15.645  -18.395  91.297  -0.204  -2.539  0.000  0.000  -71.662
1564.536   1603   -15.645  -18.217  86.240  -0.357  -2.573  0.000  0.000  -60.111
1564.536   1603   -15.645  -18.217  86.240  -0.357  -2.573  0.000  0.000  -60.111
1411.946   1582   -15.293  -17.743  58.348  -0.582  -2.484  0.000  0.000  -39.810
1411.946   1582   -15.293  -17.743  58.348  -0.582  -2.484  0.000  0.000  -39.810
1200.219   1525   -14.941  -17.304  31.527  -0.600  -2.212  0.000  0.000  -13.844
1200.219   1525   -14.941  -17.304  31.527  -0.600  -2.212  0.000  0.000  -13.844
933.639   1394   -14.590  -16.788  1.614  -0.619  -1.891  0.000  0.000  16.017
933.639   1394   -14.590  -16.788  1.614  -0.619  -1.891  0.000  0.000  16.017
578.114   1202   -14.062  -16.220  -51.156  -0.762  -1.367  0.000  0.000  48.266
578.114   1202   -14.062  -16.220  -51.156  -0.762  -1.367  0.000  0.000  48.266
145.068    964   -13.535  -15.637  -106.940  -0.869  -0.665  0.000  0.000  80.960
145.068    964   -13.535  -15.637  -106.940  -0.869  -0.665  0.000  0.000  80.960
-336.240    634   -13.184  -15.073  -156.294  -0.931  0.067  0.000  0.000  111.445
-336.240    634   -13.184  -15.073  -156.294  -0.931  0.067  0.000  0.000  111.445
-811.568    232   -12.656  -14.589  -190.727  -0.912  0.799  0.000  0.000  136.183
-811.568    232   -12.656  -14.589  -190.727  -0.912  0.799  0.000  0.000  136.183
-1230.774   -216   -12.305  -14.208  -206.384  -0.889  1.197  0.000  0.000  152.409
-1230.774   -216   -12.305  -14.208  -206.384  -0.889  1.197  0.000  0.000  152.409
-1612.953   -676   -12.129  -13.977  -229.251  -1.169  0.849  0.000  0.000  158.178
-1773.467  -1100   -11.953  -13.927  -180.015  -1.062  0.121  0.000  0.000  152.375
-1634.409  -1553   -12.656  -15.462  -100.437  -0.682  -0.180  0.000  0.000  115.624
-1467.009  -1671   -13.184  -15.945  -99.323  -0.808  -0.330  0.000  0.000  67.757
-1318.514  -1671   -13.184  -15.945  -110.069  -0.879  -0.527  0.000  0.000  22.731
-1093.956  -1582   -13.711  -16.472  -76.065  -0.646  -0.766  0.000  0.000  -20.818
-809.575  -1418   -14.238  -17.055  -39.951  -0.535  -1.018  0.000  0.000  -62.667
-426.835  -1050   -14.766  -17.687  16.821  -0.332  -1.295  0.000  0.000  -102.827
-46.197  -1050   -14.766  -17.687  47.141  -0.284  -1.482  0.000  0.000  -130.509
-46.197  -1050   -14.766  -17.687  47.141  -0.284  -1.482  0.000  0.000  -130.509
-46.197  -1050   -14.766  -17.687  47.141  -0.284  -1.482  0.000  0.000  -130.509
195.533   -495   -16.172  -19.021  26.906  -0.465  -1.628  0.000  0.000  -160.042
195.533   -495   -16.172  -19.021  26.906  -0.465  -1.628  0.000  0.000  -160.042
303.116    -96   -16.875  -19.859  -0.521  -0.555  -1.746  0.000  0.000  -182.843
303.116    -96   -16.875  -19.859  -0.521  -0.555  -1.746  0.000  0.000  -182.843
311.460    155   -17.754  -20.803  -18.824  -0.650  -1.850  0.000  0.000  -196.823
311.460    155   -17.754  -20.803  -18.824  -0.650  -1.850  0.000  0.000  -196.823
191.487    270   -18.809  -21.732  -52.295  -0.932  -1.834  0.000  0.000  -203.274
191.487    270   -18.809  -21.732  -52.295  -0.932  -1.834  0.000  0.000  -203.274
96.139    287   -19.512  -22.631  -55.151  -0.971  -1.810  0.000  0.000  -225.514
96.139    287   -19.512  -22.631  -55.151  -0.971  -1.810  0.000  0.000  -225.514
23.502    184   -20.215  -23.489  -61.966  -1.037  -1.792  0.000  0.000  -251.981
23.502    184   -20.215  -23.489  -61.966  -1.037  -1.792  0.000  0.000  -251.981
-61.220     89   -20.918  -24.314  -80.929  -1.096  -1.621  0.000  0.000  -269.535
-61.220     89   -20.918  -24.314  -80.929  -1.096  -1.621  0.000  0.000  -269.535
-126.341      4   -21.621  -25.074  -83.210  -1.071  -1.680  0.000  0.000  -279.417
-126.341      4   -21.621  -25.074  -83.210  -1.071  -1.680  0.000  0.000  -279.417
-201.832    -69   -22.148  -25.788  -96.973  -1.188  -1.769  0.000  0.000  -282.711
-201.832    -69   -22.148  -25.788  -96.973  -1.188  -1.769  0.000  0.000  -282.711
-209.273   -146   -22.676  -26.428  -81.120  -1.067  -1.729  0.000  0.000  -280.585
-209.273   -146   -22.676  -26.428  -81.120  -1.067  -1.729  0.000  0.000  -280.585
-23.366   -226   -23.027  -26.998  -12.589  -0.653  -1.778  0.000  0.000  -264.730
-23.366   -226   -23.027  -26.998  -12.589  -0.653  -1.778  0.000  0.000  -264.730
352.055   -251   -23.555  -27.495  76.028  -0.244  -2.052  0.000  0.000  -251.615
352.055   -251   -23.555  -27.495  76.028  -0.244  -2.052  0.000  0.000  -251.615
352.055   -251   -23.555  -27.495  76.028  -0.244  -2.052  0.000  0.000  -251.615
753.525    -92   -23.906  -27.889  115.002  -0.144  -2.287  0.000  0.000  -235.622
753.525    -92   -23.906  -27.889  115.002  -0.144  -2.287  0.000  0.000  -235.622
1122.013    272   -24.258  -28.240  137.063  0.061  -2.287  0.000  0.000  -216.103
1122.013    272   -24.258  -28.240  137.063  0.061  -2.287  0.000  0.000  -216.103
1370.255    635   -24.434  -28.279  130.682  0.136  -2.122  0.000  0.000  -191.406
1370.255    635   -24.434  -28.279  130.682  0.136  -2.122  0.000  0.000  -191.406
1522.059   1037   -24.434  -28.209  124.583  0.193  -1.941  0.000  0.000  -161.883
1522.059   1037   -24.434  -28.209  124.583  0.193  -1.941  0.000  0.000  -161.883
1656.036   1294   -24.434  -28.049  143.780  0.393  -1.647  0.000  0.000  -128.182
1656.036   1294   -24.434  -28.049  143.780  0.393  -1.647  0.000  0.000  -128.182
1721.895   1456   -24.258  -27.779  140.125  0.425  -1.180  0.000  0.000  -91.910
1721.895   1456   -24.258  -27.779  140.125  0.425  -1.180  0.000  0.000  -91.910
1671.428   1575   -24.082  -27.385  115.512  0.413  -0.693  0.000  0.000  -54.016
1671.428   1575   -24.082  -27.385  115.512  0.413  -0.693  0.000  0.000  -54.016
1429.878   1648   -23.730  -26.856  50.515  0.210  -0.216  0.000  0.000  -14.820
1429.878   1648   -23.730  -26.856  50.515  0.210  -0.216  0.000  0.000  -14.820
1153.444   1612   -23.203  -26.190  31.726  0.389  0.353  0.000  0.000  27.010
1153.444   1612   -23.203  -26.190  31.726  0.389  0.353  0.000  0.000  27.010
938.086   1394   -22.500  -25.392  42.535  0.615  0.876  0.000  0.000  70.192
938.086   1394   -22.500  -25.392  42.535  0.615  0.876  0.000  0.000  70.192
777.266   1030   -21.621  -24.489  50.431  0.739  1.337  0.000  0.000  113.354
777.266   1030   -21.621  -24.489  50.431  0.739  1.337  0.000  0.000  113.354
667.492    608   -20.742  -23.522  57.859  0.828  1.572  0.000  0.000  154.640
667.492    608   -20.742  -23.522  57.859  0.828  1.572  0.000  0.000  154.640
667.492    608   -20.742  -23.522  57.859  0.828  1.572  0.000  0.000  154.640
613.385    343   -19.687  -22.521  65.703  0.981  1.776  0.000  0.000  191.297
613.385    343   -19.687  -22.521  65.703  0.981  1.776  0.000  0.000  191.297
584.605    241   -18.281  -21.003  67.771  1.108  1.953  0.000  0.000  231.616
584.605    241   -18.281  -21.003  67.771  1.108  1.953  0.000  0.000  231.616
589.631    208   -17.227  -19.991  71.617  1.161  1.985  0.000  0.000  268.542
589.631    208   -17.227  -19.991  71.617  1.161  1.985  0.000  0.000  268.542
637.341    244   -16.348  -18.956  84.896  1.263  2.096  0.000  0.000  299.512
637.341    244   -16.348  -18.956  84.896  1.263  2.096  0.000  0.000  299.512
761.148    234   -15.293  -17.968  111.137  1.373  2.043  0.000  0.000  322.187
761.148    234   -15.293  -17.968  111.137  1.373  2.043  0.000  0.000  322.187
891.079    213   -14.414  -16.955  119.878  1.378  1.950  0.000  0.000  336.785
891.079    213   -14.414  -16.955  119.878  1.378  1.950  0.000  0.000  336.785
998.873    229   -13.359  -15.945  117.607  1.367  1.917  0.000  0.000  344.768
998.873    229   -13.359  -15.945  117.607  1.367  1.917  0.000  0.000  344.768
1040.916    243   -12.480  -14.935  100.636  1.271  1.891  0.000  0.000  348.003
1040.916    243   -12.480  -14.935  100.636  1.271  1.891  0.000  0.000  348.003
1034.654    340   -11.602  -13.938  88.334  1.180  1.774  0.000  0.000  347.739
990.507    412   -10.723  -12.949  76.829  1.133  1.872  0.000  0.000  344.309
890.229    866   -6.680  -8.393  65.912  1.109  2.082  0.000  0.000  386.175
756.576    920   -5.977  -7.731  51.735  1.080  2.304  0.000  0.000  421.921
562.013    952   -5.977  -7.097  36.946  1.067  2.507  0.000  0.000  446.445
328.700    952   -5.449  -7.097  3.426  0.983  2.852  0.000  0.000  442.953
93.612    806   -4.922  -6.462  -16.354  1.017  3.240  0.000  0.000  423.767
-117.381    477   -4.219  -5.845  -33.897  1.020  3.593  0.000  0.000  396.997
-322.681    477   -4.219  -5.845  -57.260  0.983  3.982  0.000  0.000  359.575
-322.681    477   -4.219  -5.845  -57.260  0.983  3.982  0.000  0.000  359.575
-514.331   -139   -2.988  -4.690  -81.913  0.966  4.390  0.000  0.000  325.884
-514.331   -139   -2.988  -4.690  -81.913  0.966  4.390  0.000  0.000  325.884
-514.331   -139   -2.988  -4.690  -81.913  0.966  4.390  0.000  0.000  325.884
-643.648   -352   -2.461  -4.169  -85.967  1.071  4.716  0.000  0.000  284.323
-643.648   -352   -2.461  -4.169  -85.967  1.071  4.716  0.000  0.000  284.323
-687.729   -461   -1.406  -3.407  -83.731  1.091  4.750  0.000  0.000  233.490
-687.729   -461   -1.406  -3.407  -83.731  1.091  4.750  0.000  0.000  233.490
-645.031   -589   -0.703  -2.834  -75.340  1.056  4.516  0.000  0.000  176.842
-645.031   -589   -0.703  -2.834  -75.340  1.056  4.516  0.000  0.000  176.842
-544.428   -643   -0.176  -2.325  -60.592  0.982  4.034  0.000  0.000  174.167
-544.428   -643   -0.176  -2.325  -60.592  0.982  4.034  0.000  0.000  174.167
-379.424   -624   0.176  -1.924  -32.323  1.038  3.663  0.000  0.000  185.404
-379.424   -624   0.176  -1.924  -32.323  1.038  3.663  0.000  0.000  185.404
-277.664   -526   0.527  -1.568  -35.283  0.972  3.564  0.000  0.000  195.860
-277.664   -526   0.527  -1.568  -35.283  0.972  3.564  0.000  0.000  195.860
-270.474   -375   0.879  -1.267  -64.020  0.834  3.648  0.000  0.000  188.186
-270.474   -375   0.879  -1.267  -64.020  0.834  3.648  0.000  0.000  188.186
-313.659   -273   1.230  -1.005  -84.252  0.704  3.525  0.000  0.000  170.610
-313.659   -273   1.230  -1.005  -84.252  0.704  3.525  0.000  0.000  170.610
-432.205   -261   1.406  -0.773  -117.406  0.332  3.080  0.000  0.000  151.309
-432.205   -261   1.406  -0.773  -117.406  0.332  3.080  0.000  0.000  151.309
-645.993   -291   1.758  -0.577  -165.644  -0.233  2.366  0.000  0.000  128.306
-645.993   -291   1.758  -0.577  -165.644  -0.233  2.366  0.000  0.000  128.306
-841.682   -401   1.934  -0.417  -171.304  -0.489  1.664  0.000  0.000  116.366
-841.682   -401   1.934  -0.417  -171.304  -0.489  1.664  0.000  0.000  116.366
-1041.191   -597   2.109  -0.308  -182.631  -0.754  1.208  0.000  0.000  103.694
-1041.191   -597   2.109  -0.308  -182.631  -0.754  1.208  0.000  0.000  103.694
-1041.191   -597   2.109  -0.308  -182.631  -0.754  1.208  0.000  0.000  103.694
-1311.785   -788   2.109  -0.279  -225.597  -1.085  1.087  0.000  0.000  86.663
-1311.785   -788   2.109  -0.279  -225.597  -1.085  1.087  0.000  0.000  86.663
-1642.330  -1006   2.109  -0.375  -276.286  -1.368  1.047  0.000  0.000  67.194
-1642.330  -1006   2.109  -0.375  -276.286  -1.368  1.047  0.000  0.000  67.194
-1927.018  -1262   1.934  -0.538  -288.549  -1.437  0.910  0.000  0.000  47.255
-1927.018  -1262   1.934  -0.538  -288.549  -1.437  0.910  0.000  0.000  47.255
-2124.353  -1560   1.758  -0.806  -277.949  -1.548  0.444  0.000  0.000  27.633
-2124.353  -1560   1.758  -0.806  -277.949  -1.548  0.444  0.000  0.000  27.633
-2233.146  -1847   1.406  -1.201  -256.759  -1.682  -0.201  0.000  0.000  6.529
-2233.146  -1847   1.406  -1.201  -256.759  -1.682  -0.201  0.000  0.000  6.529
-2231.304  -2032   1.055  -1.710  -221.620  -1.708  -0.840  0.000  0.000  -17.819
-2231.304  -2032   1.055  -1.710  -221.620  -1.708  -0.840  0.000  0.000  -17.819
-2115.071  -2170   0.703  -2.371  -183.655  -1.710  -1.569  0.000  0.000  -46.892
-2115.071  -2170   0.703  -2.371  -183.655  -1.710  -1.569  0.000  0.000  -46.892
-1893.033  -2180   0.176  -3.088  -140.738  -1.616  -2.231  0.000  0.000  -80.095
-1893.033  -2180   0.176  -3.088  -140.738  -1.616  -2.231  0.000  0.000  -80.095
-1527.411  -1956   -0.527  -3.932  -75.194  -1.418  -2.927  0.000  0.000  -114.857
-1527.411  -1956   -0.527  -3.932  -75.194  -1.418  -2.927  0.000  0.000  -114.857
-1049.180  -1629   -1.055  -4.792  -12.992  -1.343  -3.733  0.000  0.000  -148.714
-1049.180  -1629   -1.055  -4.792  -12.992  -1.343  -3.733  0.000  0.000  -148.714
-571.166  -1518   -1.934  -5.678  18.724  -1.458  -4.543  0.000  0.000  -180.265
-571.166  -1518   -1.934  -5.678  18.724  -1.458  -4.543  0.000  0.000  -180.265
-59.636  -1116   -2.637  -6.522  66.975  -1.346  -5.242  0.000  0.000  -208.038
-59.636  -1116   -2.637  -6.522  66.975  -1.346  -5.242  0.000  0.000  -208.038
-59.636  -1116   -2.637  -6.522  66.975  -1.346  -5.242  0.000  0.000  -208.038
446.536   -669   -3.340  -7.270  105.085  -1.342  -5.939  0.000  0.000  -230.572
446.536   -669   -3.340  -7.270  105.085  -1.342  -5.939  0.000  0.000  -230.572
940.673   -136   -4.570  -8.204  152.994  -1.282  -6.644  0.000  0.000  -249.441
940.673   -136   -4.570  -8.204  152.994  -1.282  -6.644  0.000  0.000  -249.441
